strata_no,crop,land_type,time,N2Oflux,NOflux,N2flux,CH4,NIT,ANNPPT
22,idle,switchgrass75,1996,0.022505,0.05456,0.002748,0.270151,0.893603,101.660469
22,idle,switchgrass75,1997,0.046287,0.075242,0.004835,0.209195,1.535219,143.422775
22,idle,switchgrass75,1998,0.052765,0.081445,0.00678,0.19235,1.772534,134.24881
22,idle,switchgrass75,1999,0.039316,0.089609,0.0,0.186246,1.867454,153.590607
22,idle,switchgrass75,2000,0.037295,0.083017,0.0,0.195654,1.794261,118.904243
22,idle,switchgrass75,2001,0.041648,0.080625,0.001993,0.205004,1.653754,143.852585
22,idle,switchgrass75,2002,0.024453,0.071693,0.0,0.251131,1.13095,105.318329
22,idle,switchgrass75,2003,0.029336,0.074524,0.0,0.271296,1.438019,79.196388
22,idle,switchgrass75,2004,0.037289,0.011911,0.0,0.217022,1.689331,133.942474
22,idle,switchgrass75,2005,0.038812,0.005842,0.0,0.19802,1.859354,136.611191
22,idle,switchgrass75,2006,0.046854,0.0817,0.005335,0.188672,1.70153,155.116974
22,idle,switchgrass75,2007,0.032339,0.084052,0.0,0.223232,1.495887,127.419052
22,idle,switchgrass75,2008,0.043039,0.072285,0.011719,0.23023,1.447957,118.088028
22,idle,switchgrass75,2009,0.045006,0.096618,0.0,0.185707,2.140037,144.686295
22,idle,switchgrass75,2010,0.045621,0.096642,0.002679,0.182436,2.068425,173.853271
22,idle,switchgrass75,2011,0.048101,0.083227,0.004363,0.199263,1.724944,120.961914
22,idle,switchgrass75,2012,0.042891,0.094953,0.002613,0.214382,1.878861,107.153473
22,idle,switchgrass75,2013,0.036928,0.092125,3.4e-05,0.237923,1.735969,120.415733
22,idle,switchgrass75,2014,0.031011,0.079092,0.0,0.246577,1.500777,105.983932
22,idle,switchgrass75,2015,0.040474,0.080216,0.002705,0.211678,1.665024,129.975586
22,idle,switchgrass75,2016,0.049026,0.111476,0.0,0.188314,2.385501,139.572556
22,idle,switchgrass75,2017,0.033339,0.086519,0.00103,0.24442,1.582996,122.449692
22,idle,switchgrass75,2018,0.088146,0.14654,0.0,0.144592,4.556537,149.393951
22,idle,switchgrass75,2019,0.115176,0.134275,0.004401,0.146882,6.36454,148.35675
22,idle,switchgrass75,2020,0.09655,0.112377,0.0,0.187585,5.296051,125.047943
22,idle,switchgrass75,2021,0.124098,0.140436,3.9e-05,0.166891,6.825713,141.96521
22,idle,switchgrass75,2022,0.100045,0.107815,0.003652,0.20888,4.79294,137.576752
22,idle,switchgrass75,2023,0.121356,0.146201,0.00205,0.172545,6.351397,138.745132
22,idle,switchgrass75,2024,0.121373,0.14116,0.0,0.169912,6.824209,146.166794
22,idle,switchgrass75,2025,0.106233,0.124386,0.0,0.223524,5.926444,111.499336
22,idle,switchgrass75,2026,0.134824,0.123188,0.020842,0.192407,6.396344,133.419678
22,idle,switchgrass75,2027,0.114829,0.115199,0.033173,0.24444,4.502208,101.660469
22,idle,switchgrass75,2028,0.144883,0.153229,0.010656,0.191889,7.084169,143.422775
22,idle,switchgrass75,2029,0.143308,0.136423,0.008047,0.183773,6.774912,134.24881
22,idle,switchgrass75,2030,0.125965,0.143305,0.0,0.169647,6.998983,153.590607
22,idle,switchgrass75,2031,0.11271,0.124019,0.0,0.197058,6.155208,118.904243
22,idle,switchgrass75,2032,0.120226,0.124209,0.00424,0.185946,5.803248,143.852585
22,idle,switchgrass75,2033,0.088969,0.128899,0.0,0.233844,4.921325,105.318329
22,idle,switchgrass75,2034,0.10996,0.160399,0.0,0.245323,6.506543,79.196388
22,idle,switchgrass75,2035,0.120503,0.017061,0.0,0.198461,6.779217,133.942474
22,idle,switchgrass75,2036,0.124572,0.008054,0.0,0.184669,7.325618,136.611191
22,idle,switchgrass75,2037,0.139636,0.13369,0.013593,0.169115,6.668007,155.116974
22,idle,switchgrass75,2038,0.100576,0.122269,0.0,0.197668,5.606208,127.419052
22,idle,switchgrass75,2039,0.137082,0.122843,0.022352,0.213406,5.613617,118.088028
22,idle,switchgrass75,2040,0.133242,0.137299,0.002001,0.172314,7.282045,144.686295
22,idle,switchgrass75,2041,0.12971,0.126466,0.012196,0.168214,6.318342,173.853271
22,idle,switchgrass75,2042,0.123148,0.115069,0.006957,0.186025,6.177829,120.961914
22,idle,switchgrass75,2043,0.128264,0.143905,0.007542,0.20179,6.526389,107.153473
22,idle,switchgrass75,2044,0.107187,0.143505,3.5e-05,0.221026,6.112351,120.415733
22,idle,switchgrass75,2045,0.088819,0.10543,0.0,0.220957,4.9556,105.983932
22,idle,switchgrass75,2046,0.12652,0.146253,0.005857,0.192087,6.690082,129.975586
22,idle,switchgrass75,2047,0.120882,0.138469,0.002114,0.176838,6.541452,139.572556
22,idle,switchgrass75,2048,0.089777,0.104157,0.001713,0.221568,5.003211,122.449692
22,idle,switchgrass75,2049,0.134831,0.150695,0.0,0.173293,7.613193,149.393951
22,idle,switchgrass75,2050,0.12579,0.132078,0.005152,0.159887,6.482539,148.35675
22,idle,switchgrass75,2051,0.10789,0.124465,0.0,0.188048,6.059158,125.047943
22,idle,switchgrass75,2052,0.12693,0.143297,3.7e-05,0.167045,7.014791,141.96521
22,idle,switchgrass75,2053,0.098611,0.106103,0.003333,0.20897,4.730786,137.576752
22,idle,switchgrass75,2054,0.117932,0.141593,0.002005,0.172584,6.161093,138.745132
22,idle,switchgrass75,2055,0.116901,0.135252,0.0,0.169938,6.568819,146.166794
22,idle,switchgrass75,2056,0.102282,0.119515,0.0,0.223542,5.696478,111.499336
22,idle,switchgrass75,2057,0.129777,0.118689,0.019511,0.192425,6.190177,133.419678
22,idle,switchgrass75,2058,0.109792,0.112201,0.029337,0.24445,4.379374,101.660469
22,idle,switchgrass75,2059,0.140021,0.148422,0.009737,0.191893,6.863452,143.422775
22,idle,switchgrass75,2060,0.137982,0.131567,0.007211,0.183778,6.532524,134.24881
22,idle,switchgrass75,2061,0.121701,0.138111,0.0,0.169653,6.766658,153.590607
22,idle,switchgrass75,2062,0.10963,0.120519,0.0,0.197087,5.984489,118.904243
22,idle,switchgrass75,2063,0.116368,0.120066,0.003901,0.185945,5.613577,143.852585
22,idle,switchgrass75,2064,0.086991,0.125558,0.0,0.233867,4.811318,105.318329
22,idle,switchgrass75,2065,0.108101,0.157519,0.0,0.245325,6.389856,79.196388
22,idle,switchgrass75,2066,0.117334,0.01683,0.0,0.198458,6.601884,133.942474
22,idle,switchgrass75,2067,0.121482,0.007885,0.0,0.18467,7.147009,136.611191
22,idle,switchgrass75,2068,0.135642,0.12978,0.012661,0.169116,6.486138,155.116974
100,idle,switchgrass75,1975,0.060964,0.056579,0.010007,0.13562,0.774823,159.884155
100,idle,switchgrass75,1976,0.010903,0.03277,0.0,0.161034,0.450812,128.949387
100,idle,switchgrass75,1977,0.013194,0.03789,0.0,0.160509,0.521081,119.986107
100,idle,switchgrass75,1978,0.016022,0.039704,0.0,0.124727,0.691592,142.497223
100,idle,switchgrass75,1979,0.015004,0.039434,0.0,0.121393,0.612368,174.832291
100,idle,switchgrass75,1980,0.024626,0.037536,0.00453,0.132607,0.593838,122.815819
100,idle,switchgrass75,1981,0.017758,0.045646,0.0,0.138506,0.743273,108.801857
100,idle,switchgrass75,1982,0.015077,0.043737,0.0,0.18042,0.619567,115.675079
100,idle,switchgrass75,1983,0.013654,0.040988,0.0,0.196039,0.562563,106.205811
100,idle,switchgrass75,1984,0.019473,0.046316,0.001184,0.155486,0.680892,122.534172
100,idle,switchgrass75,1985,0.024725,0.063132,0.0,0.112078,1.019304,140.316391
100,idle,switchgrass75,1986,0.013551,0.040859,0.0,0.19291,0.546968,120.695038
100,idle,switchgrass75,1987,0.025145,0.063505,0.0,0.137455,1.02965,145.286819
100,idle,switchgrass75,1988,0.028391,0.060338,0.003236,0.1098,1.040039,145.041885
100,idle,switchgrass75,1989,0.021633,0.057136,0.0,0.141715,0.900858,120.798668
100,idle,switchgrass75,1990,0.027024,0.067829,7e-06,0.105808,1.114855,144.009781
100,idle,switchgrass75,1991,0.023006,0.052273,0.002965,0.173247,0.720167,136.368851
100,idle,switchgrass75,1992,0.027008,0.067616,0.00025,0.119972,1.051065,136.845154
100,idle,switchgrass75,1993,0.027609,0.07767,0.0,0.120473,1.145727,146.944916
100,idle,switchgrass75,1994,0.024117,0.064685,0.0,0.167661,1.013487,118.347794
100,idle,switchgrass75,1995,0.026462,0.069711,0.0,0.145821,1.122826,132.832169
100,idle,switchgrass75,1996,0.036164,0.05825,0.014811,0.217497,0.710562,95.144043
100,idle,switchgrass75,1997,0.037763,0.071163,0.004023,0.154544,1.083795,144.485352
100,idle,switchgrass75,1998,0.035212,0.078061,0.000935,0.122503,1.366392,132.979263
100,idle,switchgrass75,1999,0.033276,0.087454,0.0,0.12426,1.419445,149.814865
100,idle,switchgrass75,2000,0.02899,0.073908,0.0,0.136884,1.220947,114.463593
100,idle,switchgrass75,2001,0.038577,0.077974,0.002983,0.137976,1.277416,144.735397
100,idle,switchgrass75,2002,0.024293,0.065276,0.002475,0.181092,0.907823,111.987862
100,idle,switchgrass75,2003,0.02551,0.015288,0.0,0.212417,1.148197,79.892105
100,idle,switchgrass75,2004,0.031394,0.014338,0.0,0.146101,1.248471,138.918991
100,idle,switchgrass75,2005,0.032119,0.006611,0.0,0.132001,1.366595,137.121002
100,idle,switchgrass75,2006,0.038195,0.079465,0.00414,0.123971,1.300195,159.884155
100,idle,switchgrass75,2007,0.026892,0.08111,0.0,0.161578,1.137475,128.949387
100,idle,switchgrass75,2008,0.029392,0.07774,0.000668,0.171197,1.109145,119.986107
100,idle,switchgrass75,2009,0.036678,0.091226,0.0,0.126329,1.551497,142.497223
100,idle,switchgrass75,2010,0.036946,0.095075,0.001185,0.120057,1.562943,174.832291
100,idle,switchgrass75,2011,0.043542,0.079207,0.006098,0.136338,1.284263,122.815819
100,idle,switchgrass75,2012,0.037638,0.09169,0.001704,0.140594,1.528461,108.801857
100,idle,switchgrass75,2013,0.029892,0.086411,0.0,0.182457,1.284896,115.675079
100,idle,switchgrass75,2014,0.025241,0.074371,0.0,0.197522,1.08276,106.205811
100,idle,switchgrass75,2015,0.033655,0.078931,0.001558,0.157351,1.269833,122.534172
100,idle,switchgrass75,2016,0.043527,0.109392,0.0,0.112646,1.91751,140.316391
100,idle,switchgrass75,2017,0.025753,0.07815,0.0,0.192203,1.131268,120.695038
100,idle,switchgrass75,2018,0.07848,0.149969,0.0,0.083711,3.796793,145.286819
100,idle,switchgrass75,2019,0.104218,0.130758,0.011595,0.09712,5.127882,145.041885
100,idle,switchgrass75,2020,0.082358,0.107632,0.0,0.137689,4.232989,120.798668
100,idle,switchgrass75,2021,0.114018,0.146157,1.2e-05,0.103566,5.896006,144.009781
100,idle,switchgrass75,2022,0.087618,0.107449,0.004629,0.161608,3.983255,136.368851
100,idle,switchgrass75,2023,0.110954,0.153632,0.000977,0.117516,5.661062,136.845154
100,idle,switchgrass75,2024,0.110757,0.153171,0.0,0.111036,5.869096,146.944916
100,idle,switchgrass75,2025,0.09269,0.12009,0.0,0.160867,4.818198,118.347794
100,idle,switchgrass75,2026,0.096008,0.118171,0.0,0.145641,4.946042,132.832169
100,idle,switchgrass75,2027,0.120336,0.121768,0.04276,0.196647,4.036673,95.144043
100,idle,switchgrass75,2028,0.137023,0.162938,0.010884,0.137866,6.485724,144.485352
100,idle,switchgrass75,2029,0.125912,0.156375,0.00255,0.125204,6.531643,132.979263
100,idle,switchgrass75,2030,0.115604,0.149464,0.0,0.112843,6.036991,149.814865
100,idle,switchgrass75,2031,0.097505,0.121689,0.0,0.14591,4.963865,114.463593
100,idle,switchgrass75,2032,0.115292,0.127318,0.007644,0.125983,4.89108,144.735397
100,idle,switchgrass75,2033,0.084821,0.109346,0.005483,0.167714,4.045302,111.987862
100,idle,switchgrass75,2034,0.099161,0.018506,0.0,0.193236,5.760828,79.892105
100,idle,switchgrass75,2035,0.111034,0.020429,0.0,0.132498,5.87088,138.918991
100,idle,switchgrass75,2036,0.113494,0.009318,0.0,0.12477,6.407441,137.121002
100,idle,switchgrass75,2037,0.124162,0.139181,0.013267,0.110279,5.67492,159.884155
100,idle,switchgrass75,2038,0.085428,0.119652,0.0,0.1404,4.463526,128.949387
100,idle,switchgrass75,2039,0.091854,0.128937,0.000746,0.159318,4.804367,119.986107
100,idle,switchgrass75,2040,0.11157,0.130443,0.00191,0.123159,5.699723,142.497223
100,idle,switchgrass75,2041,0.110512,0.132367,0.01256,0.114297,4.963739,174.832291
100,idle,switchgrass75,2042,0.119995,0.118712,0.013764,0.12612,5.314339,122.815819
100,idle,switchgrass75,2043,0.111244,0.147105,0.001506,0.141058,5.786467,108.801857
100,idle,switchgrass75,2044,0.095704,0.144526,1e-06,0.168759,5.237122,115.675079
100,idle,switchgrass75,2045,0.083091,0.11456,0.001648,0.173004,4.37805,106.205811
100,idle,switchgrass75,2046,0.113894,0.154288,0.004728,0.145675,5.953683,122.534172
100,idle,switchgrass75,2047,0.12233,0.15536,0.004637,0.110181,6.263401,140.316391
100,idle,switchgrass75,2048,0.07457,0.097556,0.0005,0.173263,3.962182,120.695038
100,idle,switchgrass75,2049,0.115375,0.144972,0.0,0.11987,6.083096,145.286819
100,idle,switchgrass75,2050,0.119606,0.134807,0.014221,0.112201,5.447411,145.041885
100,idle,switchgrass75,2051,0.091757,0.119281,0.0,0.138263,4.887134,120.798668
100,idle,switchgrass75,2052,0.11587,0.148152,1.1e-05,0.103701,6.042123,144.009781
100,idle,switchgrass75,2053,0.085733,0.105033,0.004133,0.161694,3.903922,136.368851
100,idle,switchgrass75,2054,0.105929,0.14616,0.000946,0.117531,5.380145,136.845154
100,idle,switchgrass75,2055,0.103841,0.142704,0.0,0.111044,5.471435,146.944916
100,idle,switchgrass75,2056,0.086873,0.112184,0.0,0.16087,4.488879,118.347794
100,idle,switchgrass75,2057,0.09096,0.111438,0.0,0.145641,4.680866,132.832169
100,idle,switchgrass75,2058,0.114242,0.117077,0.038104,0.196714,3.87713,95.144043
100,idle,switchgrass75,2059,0.130302,0.154774,0.009892,0.137873,6.162392,144.485352
100,idle,switchgrass75,2060,0.118973,0.147419,0.002229,0.125204,6.1391,132.979263
100,idle,switchgrass75,2061,0.109069,0.140341,0.0,0.112852,5.694261,149.814865
100,idle,switchgrass75,2062,0.09289,0.115666,0.0,0.145909,4.711287,114.463593
100,idle,switchgrass75,2063,0.109454,0.120545,0.00688,0.125994,4.621379,144.735397
100,idle,switchgrass75,2064,0.081751,0.105068,0.005363,0.167735,3.886524,111.987862
100,idle,switchgrass75,2065,0.096728,0.018053,0.0,0.193226,5.606838,79.892105
100,idle,switchgrass75,2066,0.106655,0.020085,0.0,0.132505,5.635452,138.918991
100,idle,switchgrass75,2067,0.109221,0.009071,0.0,0.124771,6.15821,137.121002
100,idle,switchgrass75,2068,0.117683,0.132655,0.010916,0.110286,5.421055,159.884155
23,idle,switchgrass75,1975,0.06778,0.06169,0.010688,0.213626,0.954357,155.116974
23,idle,switchgrass75,1976,0.01172,0.034197,0.0,0.237563,0.519828,127.419052
23,idle,switchgrass75,1977,0.016124,0.034876,0.002951,0.238919,0.557658,118.088028
23,idle,switchgrass75,1978,0.017947,0.043374,0.0,0.20303,0.803139,144.686295
23,idle,switchgrass75,1979,0.016082,0.040708,0.0,0.202119,0.67979,173.853271
23,idle,switchgrass75,1980,0.026478,0.040672,0.004265,0.215683,0.683735,120.961914
23,idle,switchgrass75,1981,0.019327,0.048504,0.001082,0.230401,0.792416,107.153473
23,idle,switchgrass75,1982,0.017579,0.049165,0.0,0.254696,0.757854,120.415733
23,idle,switchgrass75,1983,0.014764,0.042528,0.0,0.264365,0.63391,105.983932
23,idle,switchgrass75,1984,0.02049,0.048508,0.001028,0.22925,0.767558,129.975586
23,idle,switchgrass75,1985,0.025613,0.066326,0.0,0.207672,1.089449,139.572556
23,idle,switchgrass75,1986,0.015795,0.047463,0.0,0.263249,0.660972,122.449692
23,idle,switchgrass75,1987,0.028931,0.071802,0.0,0.213437,1.250754,149.393951
23,idle,switchgrass75,1988,0.030569,0.066093,0.002491,0.188672,1.193713,148.35675
23,idle,switchgrass75,1989,0.025279,0.065002,0.0,0.216508,1.106669,125.047943
23,idle,switchgrass75,1990,0.028498,0.070923,2e-05,0.200178,1.223238,141.96521
23,idle,switchgrass75,1991,0.02686,0.057952,0.003133,0.24628,0.864814,137.576752
23,idle,switchgrass75,1992,0.030171,0.075122,0.000657,0.202922,1.217924,138.745132
23,idle,switchgrass75,1993,0.028387,0.078488,0.0,0.208193,1.213547,146.166794
23,idle,switchgrass75,1994,0.026045,0.070744,0.0,0.255796,1.13381,111.499336
23,idle,switchgrass75,1995,0.031788,0.07765,0.00264,0.219701,1.293501,133.419678
23,idle,switchgrass75,1996,0.020342,0.054984,0.002678,0.287081,0.740317,101.660469
23,idle,switchgrass75,1997,0.043046,0.079186,0.00483,0.22805,1.307403,143.422775
23,idle,switchgrass75,1998,0.04912,0.083968,0.006759,0.211489,1.500928,134.24881
23,idle,switchgrass75,1999,0.036281,0.094243,0.0,0.205651,1.603033,153.590607
23,idle,switchgrass75,2000,0.033891,0.085362,0.0,0.215441,1.514487,118.904243
23,idle,switchgrass75,2001,0.038482,0.08393,0.001921,0.22417,1.408362,143.852585
23,idle,switchgrass75,2002,0.022127,0.072813,0.0,0.269906,0.94296,105.318329
23,idle,switchgrass75,2003,0.026772,0.076207,0.0,0.288652,1.219339,79.196388
23,idle,switchgrass75,2004,0.03484,0.012095,0.0,0.235048,1.468006,133.942474
23,idle,switchgrass75,2005,0.035283,0.00599,0.0,0.216042,1.574155,136.611191
23,idle,switchgrass75,2006,0.043642,0.08643,0.004903,0.207153,1.467666,155.116974
23,idle,switchgrass75,2007,0.02968,0.087076,0.0,0.240729,1.269341,127.419052
23,idle,switchgrass75,2008,0.039255,0.075466,0.010091,0.247924,1.232938,118.088028
23,idle,switchgrass75,2009,0.04131,0.100977,0.0,0.204595,1.833299,144.686295
23,idle,switchgrass75,2010,0.042005,0.100507,0.002576,0.200978,1.774548,173.853271
23,idle,switchgrass75,2011,0.045877,0.08726,0.004643,0.218369,1.481513,120.961914
23,idle,switchgrass75,2012,0.039719,0.09893,0.002547,0.232014,1.618248,107.153473
23,idle,switchgrass75,2013,0.034064,0.095646,2.6e-05,0.25611,1.49586,120.415733
23,idle,switchgrass75,2014,0.028506,0.082007,0.0,0.264298,1.282585,105.983932
23,idle,switchgrass75,2015,0.037062,0.083268,0.002611,0.230264,1.409618,129.975586
23,idle,switchgrass75,2016,0.045457,0.117215,0.0,0.207426,2.076674,139.572556
23,idle,switchgrass75,2017,0.030333,0.08941,0.000683,0.262789,1.353321,122.449692
23,idle,switchgrass75,2018,0.075224,0.144619,0.0,0.157445,3.685928,149.393951
23,idle,switchgrass75,2019,0.101808,0.132702,0.004888,0.157547,5.281733,148.35675
23,idle,switchgrass75,2020,0.089277,0.117909,0.0,0.19533,4.660132,125.047943
23,idle,switchgrass75,2021,0.113708,0.146761,3.2e-05,0.175957,5.955082,141.96521
23,idle,switchgrass75,2022,0.093039,0.113166,0.003931,0.214901,4.203376,137.576752
23,idle,switchgrass75,2023,0.111225,0.154521,0.00122,0.181186,5.613707,138.745132
23,idle,switchgrass75,2024,0.113939,0.152844,0.0,0.178892,6.144407,146.166794
23,idle,switchgrass75,2025,0.098058,0.130628,0.0,0.229802,5.195743,111.499336
23,idle,switchgrass75,2026,0.125375,0.131622,0.020042,0.200015,5.675871,133.419678
23,idle,switchgrass75,2027,0.105136,0.117661,0.033662,0.249576,3.847622,101.660469
23,idle,switchgrass75,2028,0.134364,0.159131,0.012387,0.199224,6.1789,143.422775
23,idle,switchgrass75,2029,0.136562,0.146529,0.0094,0.190832,6.093726,134.24881
23,idle,switchgrass75,2030,0.121112,0.157242,0.0,0.177911,6.440461,153.590607
23,idle,switchgrass75,2031,0.103707,0.129223,0.0,0.203874,5.377198,118.904243
23,idle,switchgrass75,2032,0.11418,0.134493,0.004901,0.194367,5.218448,143.852585
23,idle,switchgrass75,2033,0.080846,0.133739,0.0,0.239512,4.230361,105.318329
23,idle,switchgrass75,2034,0.097281,0.159759,0.0,0.250301,5.46789,79.196388
23,idle,switchgrass75,2035,0.111653,0.016769,0.0,0.205707,5.949784,133.942474
23,idle,switchgrass75,2036,0.116473,0.008305,0.0,0.192352,6.591464,136.611191
23,idle,switchgrass75,2037,0.135563,0.147599,0.015099,0.177457,6.163658,155.116974
23,idle,switchgrass75,2038,0.09516,0.132821,0.0,0.204156,5.061265,127.419052
23,idle,switchgrass75,2039,0.129285,0.128095,0.025225,0.218579,4.89218,118.088028
23,idle,switchgrass75,2040,0.124985,0.146909,0.001919,0.181322,6.526026,144.686295
23,idle,switchgrass75,2041,0.123246,0.136794,0.013297,0.176765,5.707031,173.853271
23,idle,switchgrass75,2042,0.118689,0.124275,0.00818,0.193654,5.585013,120.961914
23,idle,switchgrass75,2043,0.118727,0.152479,0.007145,0.208651,5.760081,107.153473
23,idle,switchgrass75,2044,0.09729,0.14601,3e-05,0.227121,5.261631,120.415733
23,idle,switchgrass75,2045,0.083622,0.113356,0.0,0.226244,4.424872,105.983932
23,idle,switchgrass75,2046,0.115884,0.151421,0.006499,0.200157,5.778481,129.975586
23,idle,switchgrass75,2047,0.116438,0.152031,0.00185,0.185196,6.049143,139.572556
23,idle,switchgrass75,2048,0.084327,0.113402,0.001392,0.228202,4.514484,122.449692
23,idle,switchgrass75,2049,0.127986,0.163181,0.0,0.182991,6.911356,149.393951
23,idle,switchgrass75,2050,0.120033,0.143078,0.00542,0.168717,5.936781,148.35675
23,idle,switchgrass75,2051,0.101675,0.13343,0.0,0.195805,5.478075,125.047943
23,idle,switchgrass75,2052,0.119173,0.153563,3e-05,0.176099,6.296578,141.96521
23,idle,switchgrass75,2053,0.093632,0.113899,0.003551,0.214976,4.257213,137.576752
23,idle,switchgrass75,2054,0.109974,0.152435,0.001187,0.181216,5.552853,138.745132
23,idle,switchgrass75,2055,0.11171,0.149221,0.0,0.178907,6.032231,146.166794
23,idle,switchgrass75,2056,0.095577,0.12713,0.0,0.229811,5.058716,111.499336
23,idle,switchgrass75,2057,0.122491,0.12819,0.019622,0.200019,5.548191,133.419678
